ID_streamer,ID_game,minutes
432,293,150
434,293,600
437,293,285
438,293,2370
441,293,4965
442,293,660
443,293,105
444,293,225
445,293,90
449,293,2850
452,293,120
456,293,315
457,293,705
459,293,375
460,293,390
462,293,210
464,293,240
466,293,150
469,293,75
471,293,1140
477,293,150
487,293,135
489,293,135
491,293,225
494,293,960
495,293,165
499,293,1350
500,293,150
502,293,1500
503,293,180
504,293,1815
505,293,915
506,293,2445
507,293,1485
509,293,210
511,293,135
512,293,150
513,293,105
514,293,1110
515,293,90
516,293,840
517,293,180
518,293,300
523,293,495
524,293,1965
525,293,45
526,293,60
529,293,675
530,293,3135
533,293,225
534,293,405
537,293,105
538,293,2760
539,293,1245
541,293,960
544,293,570
545,293,4680
547,293,795
553,293,1230
557,293,240
559,293,1350
560,293,1155
561,293,4260
562,293,60
563,293,525
565,293,45
566,293,600
568,293,210
571,293,75
574,293,135
577,293,105
578,293,300
580,293,1485
584,293,60
587,293,525
593,293,210
598,293,405
601,293,90
602,293,120
603,293,765
607,293,270
609,293,315
610,293,945
612,293,255
613,293,630
614,293,465
615,293,1155
616,293,300
617,293,75
618,293,1080
619,293,495
621,293,105
622,293,180
626,293,105
628,293,645
629,293,120
633,293,405
634,293,210
638,293,480
639,293,645
640,293,720
641,293,345
646,293,150
651,293,225
654,293,225
659,293,90
661,293,345
665,293,1320
666,293,60
667,293,1020
670,293,45
675,293,135
676,293,60
678,293,1245
681,293,1350
682,293,810
684,293,75
688,293,600
689,293,105
691,293,90
692,293,1140
693,293,915
698,293,135
699,293,360
701,293,1575
703,293,225
706,293,1020
708,293,1230
710,293,1500
714,293,75
716,293,450
717,293,75
718,293,135
719,293,240
720,293,360
723,293,540
726,293,300
729,293,150
735,293,30
736,293,1905
739,293,735
741,293,630
743,293,630
744,293,870
745,293,2805
751,293,330
753,293,30
754,293,135
755,293,1335
759,293,270
760,293,450
762,293,75
765,293,30
767,293,855
772,293,345
774,293,105
778,293,150
781,293,345
783,293,1590
784,293,375
785,293,1080
787,293,1500
789,293,3045
790,293,285
791,293,465
794,293,165
795,293,720
798,293,480
799,293,90
801,293,255
803,293,75
807,293,285
812,293,540
814,293,720
815,293,60
817,293,150
819,293,150
825,293,60
826,293,1080
827,293,75
834,293,660
835,293,405
837,293,30
838,293,750
839,293,1200
841,293,45
843,293,60
850,293,1395
851,293,150
857,293,150
863,293,375
865,293,285
873,293,1965
877,293,45
880,293,345
881,293,570
882,293,1095
883,293,45
884,293,555
889,293,90
892,293,90
893,293,105
898,293,90
900,293,165
902,293,315
903,293,1380
904,293,195
905,293,1650
907,293,75
909,293,315
910,293,30
915,293,1950
919,293,135
920,293,1440
922,293,30
923,293,210
930,293,465
932,293,390
935,293,435
936,293,90
939,293,300
940,293,1530
941,293,75
946,293,270
950,293,2025
952,293,1830
953,293,30
958,293,615
961,293,1350
962,293,495
965,293,390
966,293,120
968,293,60
970,293,135
972,293,525
973,293,60
976,293,120
978,293,450
980,293,435
982,293,105
984,293,105
986,293,90
990,293,1260
991,293,645
994,293,210
997,293,1080
998,293,2100
999,293,2550
1000,293,525
1003,293,120
1004,293,2175
1005,293,90
1007,293,660
1008,293,75
1010,293,120
1013,293,150
1014,293,90
1015,293,315
1019,293,345
1020,293,450
1021,293,420
1022,293,60
1023,293,135
1024,293,1350
1028,293,60
1036,293,150
1039,293,255
1041,293,255
1043,293,690
1044,293,150
1046,293,105
1047,293,300
1048,293,285
1057,293,4860
1060,293,210
1061,293,360
1063,293,615
1066,293,240
1070,293,825
1072,293,60
1073,293,30
1074,293,45
1075,293,1425
1077,293,45
1080,293,645
1083,293,255
1084,293,915
1086,293,1065
1087,293,600
1090,293,495
1091,293,30
1092,293,630
1093,293,630
1096,293,195
1098,293,120
1099,293,555
1104,293,1725
1105,293,645
1107,293,180
1113,293,645
1115,293,75
1118,293,150
1119,293,135
1121,293,45
1124,293,75
1126,293,105
1132,293,3690
1135,293,1095
1138,293,75
1139,293,435
1141,293,630
1142,293,525
1144,293,90
1146,293,8250
1148,293,510
1149,293,1395
1150,293,255
1151,293,600
1152,293,525
1154,293,210
1156,293,660
1157,293,1080
1159,293,105
1160,293,165
1161,293,285
1165,293,270
1167,293,480
1168,293,60
1169,293,240
1172,293,30
1173,293,120
1176,293,75
1177,293,1545
1181,293,75
1182,293,165
1184,293,210
1185,293,570
1186,293,225
1188,293,120
1190,293,60
1191,293,30
1192,293,120
1194,293,240
1197,293,360
1203,293,585
1212,293,285
1216,293,375
1220,293,1725
1221,293,990
1222,293,780
1231,293,45
1232,293,180
1236,293,720
1238,293,570
1240,293,600
1242,293,3810
1247,293,375
1250,293,105
1252,293,570
1253,293,420
1254,293,195
1256,293,210
1258,293,1575
1259,293,105
1262,293,3780
1264,293,90
1271,293,450
1272,293,480
1274,293,135
1275,293,1125
1277,293,270
1278,293,75
1281,293,2790
1283,293,90
1285,293,1065
1287,293,120
1290,293,120
1294,293,30
1297,293,450
1299,293,2595
1300,293,135
1301,293,75
1302,293,180
1304,293,645
1306,293,210
1307,293,225
1315,293,120
1318,293,180
1320,293,1350
1322,293,75
1325,293,375
1326,293,300
1328,293,45
1329,293,30
1332,293,195
1334,293,135
1337,293,30
1338,293,825
1339,293,180
1342,293,435
1344,293,1410
1350,293,870
1351,293,690
1359,293,3975
1361,293,45
1363,293,45
1364,293,45
1372,293,735
1374,293,1245
1376,293,1740
1378,293,390
1382,293,1650
1384,293,1260
1386,293,225
1387,293,1035
1388,293,540
1389,293,90
1391,293,165
1394,293,135
1396,293,45
1397,293,705
1399,293,105
1402,293,45
1404,293,105
1406,293,105
1412,293,225
1413,293,45
1414,293,120
1415,293,165
1417,293,60
1420,293,555
1423,293,435
1426,293,195
1428,293,105
1436,293,30
1440,293,180
1441,293,405
1443,293,30
1445,293,900
1447,293,90
1455,293,210
1458,293,60
1459,293,270
1462,293,90
1463,293,315
1465,293,1215
1467,293,105
1469,293,150
1470,293,465
1471,293,705
1474,293,240
1479,293,270
1483,293,900
1484,293,60
1486,293,330
1488,293,465
1489,293,45
1490,293,240
1492,293,30
1494,293,795
1496,293,435
1498,293,30
1499,293,1125
1506,293,45
1518,293,1170
1522,293,75
1523,293,495
1525,293,45
1528,293,105
1529,293,285
1535,293,345
1536,293,240
1543,293,975
1549,293,480
1551,293,1575
1553,293,1395
1554,293,60
1555,293,330
1559,293,315
1561,293,375
1564,293,705
1566,293,105
1569,293,150
1571,293,75
1572,293,930
1575,293,30
1576,293,210
1582,293,195
1583,293,315
1585,293,105
1589,293,270
1590,293,285
1591,293,60
1594,293,480
1595,293,315
1597,293,345
1598,293,135
1599,293,255
1602,293,240
1604,293,195
1606,293,135
1609,293,90
1610,293,1410
1612,293,240
1619,293,660
1627,293,120
1630,293,345
1632,293,75
1637,293,195
1638,293,1245
1639,293,105
1643,293,120
1644,293,45
1646,293,765
1647,293,270
1648,293,45
1649,293,135
1654,293,495
1659,293,675
1661,293,285
1662,293,330
1666,293,150
1667,293,510
1668,293,105
1671,293,510
1673,293,240
1674,293,240
1676,293,210
1677,293,45
1678,293,240
1680,293,600
1681,293,135
1682,293,135
1687,293,75
1688,293,435
1689,293,105
1692,293,1635
1693,293,420
1695,293,1380
1697,293,1620
1700,293,390
1703,293,75
1704,293,30
1705,293,405
1709,293,270
1712,293,45
1715,293,3585
1717,293,165
1720,293,30
1721,293,1440
1722,293,75
1726,293,315
1727,293,300
1728,293,120
1729,293,600
1730,293,465
1733,293,915
1736,293,165
1738,293,180
1740,293,120
1741,293,690
1742,293,315
1743,293,1380
1748,293,540
1751,293,285
1754,293,30
1757,293,30
1758,293,1020
1759,293,45
1760,293,435
1765,293,210
1766,293,930
1767,293,135
1769,293,60
1770,293,330
1771,293,480
1774,293,360
1775,293,45
1776,293,300
1781,293,840
1787,293,1155
1788,293,90
1792,293,630
1793,293,525
1794,293,75
1795,293,1260
1796,293,150
1797,293,495
1798,293,90
1799,293,90
1801,293,1185
1806,293,195
1810,293,45
1811,293,150
1813,293,60
1814,293,660
1816,293,480
1818,293,345
1819,293,105
1820,293,90
1821,293,585
1822,293,375
1823,293,870
1824,293,285
1826,293,1965
1829,293,1095
1832,293,45
1833,293,135
1834,293,90
1835,293,165
1837,293,480
1838,293,150
1844,293,330
1847,293,45
1851,293,45
1853,293,510
1855,293,1245
1856,293,270
1857,293,75
1858,293,75
1859,293,705
1860,293,90
1862,293,90
1863,293,150
1865,293,45
1867,293,240
1868,293,480
1870,293,1965
1871,293,75
1872,293,1785
1873,293,195
1875,293,105
1879,293,60
1880,293,165
1884,293,60
1886,293,675
1888,293,75
1890,293,915
1895,293,390
1896,293,60
1898,293,75
1901,293,90
1907,293,45
1912,293,45
1915,293,270
1920,293,375
1925,293,330
1926,293,90
1928,293,45
1929,293,315
1930,293,210
1933,293,30
1936,293,225
1937,293,195
1938,293,45
1939,293,165
1943,293,705
1944,293,300
1948,293,795
1950,293,1320
1953,293,240
1959,293,60
1963,293,180
1966,293,45
1967,293,510
1969,293,330
1971,293,30
1975,293,150
1980,293,780
1981,293,210
1982,293,630
1986,293,300
1988,293,105
1996,293,30
1998,293,540
1999,293,435
2000,293,120
2002,293,255
2003,293,975
2004,293,30
2005,293,270
2007,293,30
2008,293,75
2011,293,30
2013,293,375
2014,293,585
2016,293,795
2018,293,525
2020,293,45
2021,293,870
2023,293,90
2025,293,30
2030,293,1245
2031,293,135
2032,293,225
2034,293,1980
2035,293,30
2041,293,270
2042,293,165
2043,293,975
2045,293,780
2047,293,60
2052,293,90
2053,293,105
2055,293,45
2056,293,165
2057,293,435
2059,293,30
2064,293,195
2066,293,135
2068,293,1305
2079,293,120
2083,293,180
2085,293,300
2086,293,45
2088,293,690
2089,293,240
2092,293,345
2093,293,180
2098,293,330
2100,293,150
2101,293,1125
2102,293,210
2104,293,165
2106,293,45
2109,293,2550
2112,293,150
2118,293,30
2119,293,30
2124,293,420
2125,293,90
2129,293,150
2132,293,150
2139,293,810
2140,293,105
2141,293,30
2142,293,165
2143,293,705
2144,293,105
2146,293,555
2148,293,165
2149,293,345
2150,293,60
2151,293,210
2153,293,1410
2154,293,30
2156,293,90
2158,293,165
2159,293,120
2160,293,345
2161,293,195
2162,293,30
2163,293,210
2164,293,90
2166,293,240
2170,293,360
2172,293,270
2173,293,225
2174,293,810
2175,293,75
2176,293,75
2177,293,75
2180,293,285
2183,293,90
2187,293,300
2188,293,480
2189,293,180
2190,293,600
2191,293,30
2194,293,405
2198,293,360
2200,293,240
2201,293,420
2205,293,1020
2206,293,840
2208,293,315
2211,293,225
2216,293,60
2217,293,135
2218,293,360
2219,293,150
2222,293,2430
2223,293,495
2224,293,30
2226,293,135
2228,293,45
2230,293,495
2236,293,135
2238,293,75
2241,293,360
2242,293,5220
2243,293,150
2249,293,765
2250,293,75
2255,293,180
2259,293,75
2260,293,45
2262,293,120
2264,293,105
2265,293,1950
2266,293,255
2268,293,30
2269,293,225
2271,293,375
2273,293,105
2274,293,615
2275,293,450
2279,293,75
2283,293,120
2285,293,360
2286,293,75
2289,293,1485
2293,293,300
2294,293,60
2295,293,60
2296,293,600
2300,293,240
2302,293,300
2310,293,360
2312,293,1530
2316,293,930
2319,293,660
2320,293,225
2321,293,630
2325,293,375
2329,293,615
2330,293,90
2337,293,1560
2338,293,45
2339,293,165
2345,293,30
2348,293,195
2350,293,210
2353,293,285
2356,293,105
2359,293,150
2363,293,45
2364,293,195
2366,293,675
2368,293,45
2369,293,1290
2370,293,90
2371,293,105
2372,293,90
2376,293,75
2377,293,75
2378,293,300
2384,293,690
2385,293,90
2391,293,135
2392,293,285
2394,293,195
2399,293,1620
2402,293,210
2403,293,255
2405,293,30
2408,293,195
2411,293,240
2413,293,60
2421,293,240
2426,293,150
2428,293,225
2429,293,150
2433,293,30
2436,293,735
2437,293,1095
2439,293,585
2440,293,1305
2441,293,45
2442,293,135
2448,293,90
2450,293,30
2451,293,30
2452,293,285
2454,293,750
2456,293,2670
2457,293,615
2461,293,990
2465,293,165
2467,293,285
2471,293,120
2480,293,240
2481,293,315
2484,293,360
2485,293,285
2490,293,465
2491,293,285
2494,293,60
2496,293,225
2497,293,720
2498,293,105
2499,293,105
2500,293,105
2502,293,150
2504,293,540
2509,293,195
2510,293,120
2511,293,60
2512,293,300
2514,293,75
2517,293,180
2518,293,1260
2522,293,270
2524,293,60
2525,293,105
2528,293,345
2529,293,435
2531,293,210
2535,293,975
2538,293,150
2539,293,105
2541,293,45
2544,293,90
2546,293,30
2547,293,135
2552,293,45
2554,293,285
2555,293,150
2557,293,135
2559,293,45
2563,293,330
2567,293,105
2569,293,60
2570,293,165
2571,293,30
2579,293,120
2581,293,105
2582,293,330
2583,293,75
2584,293,75
2585,293,465
2588,293,90
2590,293,1110
2592,293,1080
2594,293,105
2595,293,345
2597,293,120
2602,293,30
2605,293,165
2606,293,105
2607,293,135
2609,293,60
2610,293,75
2612,293,210
2618,293,465
2619,293,1515
2621,293,135
2623,293,150
2625,293,420
2626,293,405
2631,293,240
2632,293,120
2633,293,855
2634,293,225
2636,293,840
2638,293,540
2642,293,150
2643,293,375
2644,293,240
2647,293,240
2650,293,300
2651,293,105
2652,293,120
2653,293,945
2660,293,300
2665,293,360
2671,293,480
2673,293,90
2676,293,30
2677,293,975
2678,293,30
2680,293,165
2681,293,165
2683,293,135
2686,293,105
2688,293,180
2690,293,30
2700,293,105
2704,293,1080
2705,293,375
2706,293,270
2707,293,225
2709,293,150
2711,293,210
2712,293,225
2714,293,195
2715,293,165
2716,293,240
2719,293,495
2720,293,45
2724,293,210
2727,293,45
2728,293,30
2730,293,225
2732,293,135
2733,293,60
2734,293,225
2737,293,120
2739,293,495
2741,293,90
2743,293,450
2757,293,90
2762,293,375
2765,293,225
2766,293,225
2767,293,360
2768,293,570
2772,293,1515
2773,293,30
2777,293,45
2781,293,60
2783,293,375
2784,293,150
2785,293,150
2786,293,60
2787,293,285
2788,293,195
2790,293,180
2791,293,225
2792,293,75
2795,293,135
2800,293,90
2801,293,75
2802,293,60
2803,293,30
2809,293,240
2811,293,255
2815,293,555
2821,293,195
2824,293,135
2825,293,165
