ID_streamer,ID_game,minutes
2581,1059,105
2582,1059,330
2583,1059,75
2584,1059,75
2585,1059,465
2588,1059,90
2590,1059,1110
2592,1059,1080
2594,1059,105
2595,1059,345
2597,1059,120
2602,1059,30
2605,1059,165
2606,1059,105
2607,1059,135
2609,1059,60
2610,1059,75
2612,1059,210
2618,1059,465
2619,1059,1515
2621,1059,135
2623,1059,150
2625,1059,420
2626,1059,405
2631,1059,240
2632,1059,120
2633,1059,855
2634,1059,225
2636,1059,840
2638,1059,540
2642,1059,150
2643,1059,375
2644,1059,240
2647,1059,240
2650,1059,300
2651,1059,105
2652,1059,120
2653,1059,945
2660,1059,300
2665,1059,360
2671,1059,480
2673,1059,90
2676,1059,30
2677,1059,975
2678,1059,30
2680,1059,165
2681,1059,165
2683,1059,135
2686,1059,105
2688,1059,180
2690,1059,30
2700,1059,105
2704,1059,1080
2705,1059,375
2706,1059,270
2707,1059,225
2709,1059,150
2711,1059,210
2712,1059,225
2714,1059,195
2715,1059,165
2716,1059,240
2719,1059,495
2720,1059,45
2724,1059,210
2727,1059,45
2728,1059,30
2730,1059,225
2732,1059,135
2733,1059,60
2734,1059,225
2737,1059,120
2739,1059,495
2741,1059,90
2743,1059,450
2757,1059,90
2762,1059,375
2765,1059,225
2766,1059,225
2767,1059,360
2768,1059,570
2772,1059,1515
2773,1059,30
2777,1059,45
2781,1059,60
2783,1059,375
2784,1059,150
2785,1059,150
2786,1059,60
2787,1059,285
2788,1059,195
2790,1059,180
2791,1059,225
2792,1059,75
2795,1059,135
2800,1059,90
2801,1059,75
2802,1059,60
2803,1059,30
2809,1059,240
2811,1059,255
2815,1059,555
2821,1059,195
2824,1059,135
2825,1059,165
2827,1059,255
2828,1059,120
2829,1059,105
2835,1059,405
2837,1059,105
2841,1059,105
2843,1059,510
2844,1059,45
2845,1059,165
2846,1059,150
2849,1059,3885
2850,1059,495
2851,1059,180
2853,1059,3660
2854,1059,75
2856,1059,900
2857,1059,90
2858,1059,510
2859,1059,90
2861,1059,120
2862,1059,345
2864,1059,780
2865,1059,60
2866,1059,120
2867,1059,660
2874,1059,75
2877,1059,90
2879,1059,255
2880,1059,165
2881,1059,30
2882,1059,120
2884,1059,75
2890,1059,1350
2891,1059,495
2893,1059,180
2895,1059,240
2902,1059,165
2907,1059,45
2913,1059,180
2915,1059,510
2916,1059,180
2923,1059,195
2925,1059,255
2926,1059,165
2928,1059,285
2929,1059,315
2930,1059,135
2931,1059,105
2937,1059,330
2939,1059,120
2941,1059,150
2942,1059,30
2945,1059,60
2946,1059,2010
2949,1059,75
2952,1059,240
2955,1059,225
2956,1059,375
2957,1059,285
2960,1059,435
2961,1059,885
2963,1059,120
2964,1059,210
2969,1059,165
2970,1059,180
2975,1059,165
0,327,690
5,327,165
6,327,345
44,327,165
55,327,960
88,327,450
101,327,1545
122,327,1050
131,327,555
176,327,1905
182,327,645
215,327,165
225,327,1380
245,327,135
247,327,915
333,327,540
343,327,465
389,327,180
393,327,735
455,327,855
463,327,1545
471,327,210
489,327,240
557,327,1755
592,327,75
617,327,480
690,327,1695
717,327,2040
761,327,105
785,327,1035
793,327,315
801,327,405
805,327,2145
825,327,30
838,327,1155
877,327,840
900,327,2010
910,327,345
986,327,45
1091,327,495
1117,327,45
1123,327,60
1165,327,120
1194,327,1980
1302,327,195
1318,327,90
1327,327,105
1336,327,1455
1337,327,840
1340,327,360
1341,327,1770
1387,327,150
1393,327,390
1409,327,30
1430,327,3000
1450,327,2265
1475,327,345
1489,327,1110
1497,327,1425
1502,327,390
1527,327,375
1563,327,1785
1579,327,90
1609,327,30
1659,327,1140
1723,327,750
1726,327,2100
1774,327,300
1824,327,45
1831,327,1380
1838,327,135
1858,327,615
1884,327,990
1912,327,165
1958,327,1620
1959,327,120
1996,327,1200
2042,327,75
2054,327,210
2095,327,1605
2106,327,630
2113,327,90
2118,327,1485
2126,327,2550
2153,327,300
2183,327,1875
2201,327,210
2223,327,270
2224,327,75
2230,327,360
2297,327,135
2298,327,180
2302,327,990
2320,327,135
2321,327,60
2330,327,210
2338,327,870
2346,327,2850
2359,327,690
2459,327,2460
2502,327,630
2509,327,1530
2569,327,570
2595,327,255
2657,327,885
2670,327,1905
2678,327,90
2687,327,315
2708,327,795
2735,327,300
2737,327,225
2822,327,315
2846,327,75
2864,327,75
2870,327,165
2914,327,1080
2926,327,1260
2931,327,240
2937,327,405
99,539,165
125,539,150
149,539,60
160,539,75
188,539,525
209,539,45
247,539,90
366,539,105
459,539,480
580,539,120
748,539,60
878,539,45
1020,539,150
1048,539,390
1063,539,105
1089,539,45
1180,539,45
1182,539,105
1420,539,300
1467,539,270
1521,539,90
1549,539,105
1666,539,120
1697,539,105
1767,539,90
1776,539,120
1793,539,75
1907,539,105
1925,539,60
2059,539,105
2061,539,45
2144,539,105
2157,539,180
2160,539,45
2172,539,165
2174,539,210
2175,539,210
2201,539,165
2320,539,120
2377,539,60
2425,539,60
2433,539,165
2491,539,75
2515,539,105
2529,539,195
2544,539,30
2657,539,60
2677,539,30
2718,539,480
2743,539,60
2824,539,180
2850,539,120
2895,539,105
2952,539,120
2963,539,285
682,601,75
1069,601,150
1329,601,120
1502,601,660
1527,601,285
1887,601,30
2113,601,270
2182,601,30
2224,601,135
2457,601,765
2531,601,135
2937,601,1395
1,958,45
21,958,60
44,958,45
58,958,465
62,958,915
85,958,1290
125,958,120
149,958,1785
158,958,2685
169,958,1470
205,958,270
207,958,1860
285,958,930
337,958,1980
405,958,315
416,958,135
508,958,750
573,958,750
602,958,615
644,958,60
782,958,930
789,958,45
940,958,30
946,958,990
987,958,225
1032,958,1410
1282,958,765
1392,958,225
1400,958,180
1533,958,450
1677,958,1365
1684,958,1410
1690,958,690
1694,958,465
1709,958,60
1759,958,315
1911,958,510
2028,958,330
2310,958,180
2371,958,750
2540,958,105
2618,958,135
2626,958,135
2793,958,300
2846,958,45
1,740,30
93,740,2070
200,740,870
554,740,1635
705,740,4275
724,740,1275
766,740,1620
872,740,870
1245,740,1350
1300,740,240
1426,740,105
1469,740,30
1703,740,930
1820,740,75
1940,740,660
1974,740,435
2162,740,270
2330,740,1290
2352,740,150
2366,740,600
2518,740,105
2663,740,360
2849,740,75
1,850,45
5,850,75
49,850,75
1,445,105
5,445,90
18,445,210
105,445,30
128,445,90
195,445,105
307,445,30
308,445,1350
445,445,135
471,445,150
478,445,135
529,445,75
539,445,45
607,445,180
617,445,60
972,445,60
1007,445,195
1020,445,45
1299,445,570
1381,445,2820
1468,445,120
1553,445,360
1572,445,30
1590,445,285
1758,445,90
1807,445,105
2016,445,75
2154,445,60
2165,445,1920
2183,445,30
2190,445,45
2274,445,735
2313,445,105
2373,445,30
2431,445,120
2491,445,570
2500,445,30
2524,445,705
2535,445,1635
2549,445,60
2666,445,1020
2678,445,75
2737,445,60
2743,445,60
2962,445,810
1,746,30
1,808,105
7,808,90
1853,808,30
2020,808,75
2941,808,270
1,905,90
13,453,150
72,453,75
103,453,165
131,453,60
166,453,525
747,453,135
1185,453,75
1270,453,225
1315,453,360
1338,453,105
1486,453,405
1490,453,60
1644,453,120
1743,453,45
1774,453,900
2302,453,120
2357,453,630
2421,453,210
2442,453,90
2546,453,165
2639,453,180
2666,453,45
2762,453,180
2772,453,1290
2815,453,165
2829,453,75
96,211,30
195,211,915
363,211,480
589,211,1365
613,211,705
638,211,585
639,211,1350
663,211,2805
806,211,4140
876,211,1110
972,211,90
1002,211,645
1076,211,1020
1121,211,1065
1141,211,675
1315,211,750
1326,211,750
1435,211,360
1535,211,1350
1572,211,105
1576,211,1020
1590,211,30
1639,211,690
1660,211,1305
1702,211,810
1748,211,1200
1757,211,60
1860,211,1455
1948,211,150
1979,211,135
2041,211,75
2049,211,915
2097,211,600
2117,211,3180
2160,211,225
2190,211,180
2320,211,360
2361,211,3645
2410,211,180
2508,211,120
2526,211,30
2580,211,960
2652,211,1305
2714,211,225
2773,211,390
2803,211,585
2818,211,450
2925,211,1500
2954,211,180
1,119,255
4,119,105
5,119,240
101,119,75
110,119,195
155,119,195
402,119,75
420,119,405
838,119,30
2004,119,120
2271,119,75
2426,119,60
2765,119,45
2923,119,75
1,217,45
2190,217,75
1,634,90
1,348,75
7,348,75
1,494,120
5,494,135
7,494,75
1,939,135
19,939,135
53,939,195
62,939,195
76,939,120
77,939,150
79,939,105
101,939,150
112,939,195
135,939,195
166,939,165
183,939,60
197,939,45
275,939,195
327,939,60
366,939,195
409,939,180
459,939,150
476,939,135
477,939,120
557,939,165
613,939,120
639,939,75
691,939,105
751,939,105
785,939,135
789,939,105
876,939,255
897,939,90
904,939,300
909,939,90
994,939,210
998,939,165
1048,939,180
1121,939,60
1194,939,150
1224,939,165
1253,939,195
1329,939,135
1342,939,105
1420,939,285
1484,939,165
1527,939,180
1561,939,75
1575,939,180
1620,939,60
1644,939,315
1653,939,180
1659,939,90
1726,939,30
1736,939,225
1774,939,135
1776,939,270
1807,939,165
1867,939,135
1875,939,105
1925,939,210
1984,939,450
2034,939,135
2037,939,90
2041,939,60
2045,939,195
2089,939,75
2201,939,240
2250,939,255
2271,939,30
2345,939,60
2378,939,75
2391,939,180
2650,939,75
2657,939,180
2677,939,45
2712,939,45
2743,939,300
2811,939,135
1,265,45
1,683,390
5,683,1020
7,683,1575
12,683,105
40,683,555
44,683,255
83,683,315
109,683,180
156,683,90
204,683,780
226,683,75
426,683,1290
465,683,705
641,683,345
715,683,2385
1199,683,60
1662,683,615
1909,683,195
1932,683,18120
2270,683,495
2271,683,45
2426,683,75
2552,683,105
2609,683,285
1,625,45
1,335,120
2,335,570
4,335,150
5,335,180
7,335,495
12,335,75
21,335,4125
23,335,420
26,335,360
28,335,360
38,335,495
47,335,2955
62,335,195
90,335,1875
92,335,1995
97,335,420
98,335,585
102,335,180
104,335,810
109,335,60
114,335,165
123,335,2820
139,335,555
143,335,135
146,335,600
152,335,270
157,335,2880
165,335,285
172,335,330
173,335,405
181,335,1245
185,335,120
190,335,660
194,335,375
199,335,30
202,335,1020
227,335,75
233,335,495
240,335,405
253,335,120
255,335,150
276,335,1080
280,335,1185
290,335,225
295,335,315
300,335,120
303,335,45
305,335,150
339,335,405
349,335,1620
354,335,1050
360,335,270
373,335,19110
379,335,480
380,335,180
382,335,180
408,335,120
417,335,60
435,335,675
458,335,390
468,335,330
470,335,330
472,335,2100
484,335,18285
488,335,270
493,335,195
526,335,150
535,335,375
537,335,3255
540,335,1770
542,335,45
550,335,855
555,335,19125
565,335,315
575,335,240
578,335,1380
582,335,120
585,335,30
588,335,105
599,335,495
608,335,225
627,335,300
635,335,135
637,335,240
647,335,1470
656,335,675
674,335,270
686,335,495
702,335,240
741,335,60
773,335,345
775,335,75
786,335,165
810,335,180
828,335,240
845,335,1170
847,335,615
848,335,780
855,335,285
868,335,60
879,335,4245
888,335,225
898,335,1290
914,335,735
917,335,570
930,335,105
938,335,375
944,335,870
949,335,570
957,335,105
962,335,60
967,335,255
992,335,2280
1016,335,660
1095,335,225
1142,335,255
1163,335,120
1164,335,2025
1166,335,2520
1174,335,240
1175,335,345
1189,335,45
1196,335,480
1205,335,90
1214,335,240
1237,335,45
1239,335,75
1244,335,120
1265,335,1635
1278,335,390
1295,335,120
1311,335,180
1324,335,165
1345,335,165
1353,335,120
1361,335,105
1365,335,75
1368,335,330
1432,335,990
1453,335,90
1505,335,90
1525,335,165
1538,335,285
1546,335,150
1547,335,165
1556,335,120
1558,335,1155
1573,335,705
1578,335,45
1600,335,180
1605,335,60
1618,335,510
1641,335,150
1658,335,525
1664,335,60
1705,335,540
1747,335,1290
1750,335,60
1752,335,225
1780,335,1860
1804,335,120
1881,335,225
1889,335,465
1921,335,165
1924,335,240
1965,335,300
1972,335,645
1981,335,150
1982,335,360
2019,335,810
2084,335,135
2171,335,225
2177,335,300
2201,335,120
2217,335,45
2248,335,135
2261,335,360
2263,335,540
2268,335,1695
2271,335,90
2285,335,135
2299,335,330
2336,335,105
2363,335,75
2382,335,105
2458,335,285
2479,335,165
2492,335,300
2493,335,60
2522,335,45
2525,335,240
2528,335,825
2572,335,180
2614,335,210
2617,335,330
2630,335,1425
2676,335,180
2693,335,45
2697,335,195
2726,335,1560
2739,335,120
2776,335,270
2798,335,735
2799,335,105
2800,335,45
2808,335,90
2890,335,45
2912,335,195
2951,335,135
2955,335,120
1,742,30
3,1023,30
51,1023,375
125,1023,45
189,1023,60
256,1023,60
339,1023,105
394,1023,1665
412,1023,165
418,1023,45
460,1023,180
605,1023,240
778,1023,105
818,1023,810
880,1023,30
881,1023,240
934,1023,705
999,1023,90
1044,1023,795
1048,1023,60
1058,1023,150
1061,1023,60
1063,1023,150
1142,1023,345
1148,1023,180
1162,1023,18465
1262,1023,360
1524,1023,465
1577,1023,135
1593,1023,435
1612,1023,120
1717,1023,165
1721,1023,90
1730,1023,105
1740,1023,90
1811,1023,165
1898,1023,150
1917,1023,570
2016,1023,405
2019,1023,360
2060,1023,570
2105,1023,120
2107,1023,300
2108,1023,45
2131,1023,285
2229,1023,255
2239,1023,75
2242,1023,330
2251,1023,135
2306,1023,240
2312,1023,60
2364,1023,195
2449,1023,90
2473,1023,105
2482,1023,75
2501,1023,195
2503,1023,240
2519,1023,105
2590,1023,45
2680,1023,120
2700,1023,540
2721,1023,225
2745,1023,105
2811,1023,75
2848,1023,120
2875,1023,270
2891,1023,240
2928,1023,135
2958,1023,345
4,916,60
5,916,285
2416,916,90
4,408,1380
7,408,90
21,408,390
28,408,135
43,408,45
48,408,4650
54,408,4185
72,408,345
92,408,210
98,408,135
103,408,165
104,408,45
109,408,1125
114,408,420
122,408,840
132,408,225
133,408,195
139,408,195
143,408,4005
145,408,480
152,408,4605
181,408,45
190,408,60
192,408,1395
199,408,1260
214,408,465
227,408,9480
232,408,120
233,408,90
255,408,1725
258,408,2625
266,408,1155
286,408,2430
291,408,1305
293,408,2505
294,408,90
305,408,330
306,408,75
317,408,1050
318,408,1215
339,408,30
341,408,390
365,408,135
384,408,240
404,408,90
408,408,750
417,408,1170
421,408,30
423,408,1545
430,408,2925
443,408,135
480,408,2505
483,408,1275
501,408,90
506,408,240
542,408,3345
543,408,1845
556,408,150
574,408,540
578,408,2115
585,408,1650
636,408,480
660,408,75
683,408,2055
685,408,2430
702,408,2595
707,408,3240
712,408,2040
717,408,720
721,408,150
727,408,465
731,408,450
735,408,3330
741,408,45
750,408,855
755,408,60
796,408,165
799,408,105
822,408,555
832,408,585
837,408,690
840,408,1635
855,408,345
871,408,1005
883,408,930
912,408,225
940,408,615
974,408,45
989,408,570
995,408,1575
1008,408,1035
1050,408,900
1072,408,495
1109,408,1560
1127,408,600
1129,408,705
1155,408,150
1192,408,1770
1291,408,945
1293,408,1020
1294,408,1230
1316,408,675
1321,408,1110
1347,408,1455
1367,408,690
1368,408,1125
1370,408,735
1371,408,285
1398,408,390
1402,408,255
1449,408,1530
1513,408,60
1525,408,45
1528,408,840
1530,408,105
1598,408,210
1618,408,480
1691,408,240
1705,408,555
1714,408,45
1716,408,720
1729,408,870
1731,408,210
1749,408,1005
1754,408,465
1818,408,45
1836,408,1035
1853,408,135
1888,408,75
1925,408,105
1942,408,270
1955,408,75
1965,408,240
1972,408,390
2011,408,975
2074,408,1515
2079,408,915
2085,408,165
2114,408,1320
2154,408,210
2165,408,90
2211,408,1695
2254,408,1740
2379,408,60
2444,408,90
2472,408,2115
2479,408,240
2522,408,285
2549,408,585
2550,408,210
2562,408,720
2637,408,165
2641,408,240
2666,408,150
2674,408,630
2676,408,540
2693,408,2130
2818,408,930
2832,408,285
2838,408,75
2840,408,555
2841,408,3570
2900,408,2865
2942,408,90
2955,408,105
2961,408,585
4,160,90
16,160,60
60,160,555
79,160,105
80,160,60
87,160,315
107,160,45
110,160,105
137,160,90
255,160,105
273,160,60
283,160,60
289,160,495
336,160,990
649,160,150
652,160,60
729,160,90
797,160,105
922,160,165
962,160,60
1048,160,45
1103,160,90
1186,160,105
1187,160,1320
1193,160,255
1238,160,150
1263,160,120
1325,160,210
1352,160,1200
1469,160,135
1595,160,285
1596,160,105
1598,160,60
1662,160,90
1711,160,285
1738,160,90
1767,160,330
1955,160,45
2005,160,495
2140,160,105
2144,160,375
2187,160,30
2196,160,255
2227,160,75
2256,160,150
2309,160,240
2574,160,135
2609,160,450
2810,160,2175
2945,160,1050
2959,160,495
4,829,30
7,829,45
48,829,645
54,829,165
61,829,135
75,829,60
79,829,465
109,829,75
146,829,615
186,829,855
261,829,735
266,829,150
286,829,540
293,829,1890
306,829,330
397,829,75
495,829,120
528,829,2400
535,829,2070
543,829,90
567,829,90
578,829,735
636,829,435
677,829,225
683,829,705
731,829,750
752,829,960
802,829,990
870,829,195
995,829,495
1072,829,2235
1118,829,75
1131,829,840
1140,829,1485
1192,829,45
1246,829,1860
1261,829,120
1291,829,2175
1385,829,4095
1398,829,240
1434,829,405
1449,829,45
1457,829,465
1581,829,120
1598,829,255
1618,829,345
1625,829,930
1657,829,90
1683,829,405
1788,829,90
1789,829,75
1817,829,690
1829,829,915
1836,829,75
1906,829,675
2111,829,270
2151,829,210
2219,829,1320
2254,829,180
2270,829,255
2277,829,1980
2318,829,330
2382,829,90
2554,829,435
2579,829,330
2675,829,375
2676,829,60
2692,829,210
2799,829,2520
2818,829,240
2841,829,210
2954,829,105
2955,829,90
2957,829,1515
5,917,30
101,917,30
1871,917,180
5,910,630
16,910,585
49,910,360
56,910,180
84,910,255
103,910,330
112,910,120
160,910,165
166,910,210
457,910,135
640,910,270
846,910,330
1270,910,615
1867,910,135
2712,910,330
2810,910,405
2823,910,255
6,1119,45
14,1119,2535
16,1119,1920
20,1119,120
31,1119,3195
49,1119,2715
52,1119,10275
53,1119,240
55,1119,1035
56,1119,1935
66,1119,2805
73,1119,1920
80,1119,285
83,1119,3915
86,1119,5070
138,1119,3405
155,1119,75
160,1119,150
180,1119,480
195,1119,225
197,1119,1995
211,1119,2775
231,1119,555
236,1119,495
242,1119,60
251,1119,1860
268,1119,1530
272,1119,3975
282,1119,180
283,1119,60
292,1119,300
298,1119,1605
344,1119,2355
347,1119,900
362,1119,1935
366,1119,135
370,1119,1410
375,1119,105
377,1119,1425
416,1119,690
418,1119,3945
433,1119,2460
446,1119,3270
463,1119,1140
507,1119,405
518,1119,525
522,1119,435
546,1119,435
552,1119,90
613,1119,120
619,1119,285
625,1119,2820
632,1119,2085
633,1119,525
638,1119,135
664,1119,120
671,1119,960
695,1119,2805
706,1119,75
757,1119,135
778,1119,60
798,1119,135
799,1119,255
816,1119,3405
826,1119,2010
831,1119,915
865,1119,1515
878,1119,30
882,1119,1440
893,1119,825
894,1119,105
904,1119,825
909,1119,1065
928,1119,30
933,1119,1500
947,1119,2775
951,1119,960
971,1119,105
980,1119,1170
998,1119,315
1002,1119,1635
1082,1119,795
1103,1119,90
1137,1119,4005
1148,1119,285
1182,1119,2775
1183,1119,2280
1226,1119,705
1227,1119,1515
1260,1119,2415
1263,1119,135
1279,1119,975
1288,1119,195
1310,1119,1560
1322,1119,30
1349,1119,2820
1369,1119,5790
1387,1119,225
1416,1119,615
1423,1119,1350
1454,1119,165
1490,1119,165
1500,1119,1470
1504,1119,2625
1518,1119,210
1536,1119,60
1553,1119,495
1567,1119,330
1572,1119,60
1581,1119,270
1583,1119,1440
1592,1119,615
1595,1119,30
1617,1119,2370
1629,1119,45
1645,1119,5595
1653,1119,1575
1668,1119,45
1671,1119,1620
1682,1119,120
1724,1119,150
1739,1119,2535
1761,1119,735
1774,1119,270
1786,1119,480
1788,1119,255
1821,1119,360
1830,1119,240
1838,1119,3915
1842,1119,3075
1866,1119,375
1898,1119,105
1903,1119,240
1922,1119,405
1931,1119,945
1963,1119,60
1982,1119,720
1990,1119,345
1991,1119,195
1999,1119,240
2000,1119,135
2004,1119,2250
2010,1119,90
2034,1119,195
2041,1119,150
2061,1119,5280
2065,1119,960
2076,1119,240
2079,1119,210
2082,1119,180
2118,1119,135
2125,1119,435
2130,1119,840
2144,1119,90
2157,1119,2040
2158,1119,225
2159,1119,285
2175,1119,345
2184,1119,225
2187,1119,870
2195,1119,30
2196,1119,1020
2198,1119,960
2282,1119,3015
2326,1119,735
2351,1119,120
2371,1119,1395
2392,1119,195
2393,1119,570
2415,1119,420
2416,1119,90
2427,1119,135
2463,1119,135
2467,1119,1620
2497,1119,2220
2500,1119,2565
2513,1119,945
2515,1119,1020
2544,1119,1830
2545,1119,150
2550,1119,195
2570,1119,120
2598,1119,120
2605,1119,45
2649,1119,1275
2653,1119,825
2710,1119,45
2714,1119,120
2716,1119,465
2739,1119,2805
2748,1119,120
2754,1119,555
2755,1119,2265
2757,1119,60
2762,1119,120
2767,1119,360
2824,1119,615
2825,1119,360
2827,1119,75
2829,1119,60
2861,1119,135
2865,1119,135
2867,1119,45
2873,1119,30
2882,1119,90
2909,1119,180
2910,1119,270
2927,1119,270
2930,1119,225
2937,1119,510
2938,1119,30
2965,1119,975
6,249,600
1322,249,255
6,1014,225
7,224,30
44,224,285
80,224,375
103,224,150
255,224,210
283,224,165
587,224,270
738,224,45
744,224,225
785,224,390
792,224,300
1073,224,270
1474,224,630
1605,224,105
1687,224,45
1824,224,150
1893,224,150
1903,224,60
1922,224,270
1948,224,90
1994,224,135
2043,224,120
2174,224,135
2302,224,105
2373,224,30
2511,224,60
2923,224,600
7,1104,660
12,1104,735
119,1104,195
144,1104,1950
146,1104,345
190,1104,105
230,1104,705
291,1104,1755
321,1104,60
339,1104,345
389,1104,225
421,1104,255
689,1104,195
702,1104,405
742,1104,90
792,1104,345
795,1104,300
796,1104,75
847,1104,675
1035,1104,675
1147,1104,465
1189,1104,225
1213,1104,780
1296,1104,1005
1362,1104,315
1364,1104,60
1385,1104,75
1395,1104,330
1477,1104,675
1526,1104,90
1655,1104,75
1656,1104,420
1664,1104,1005
1705,1104,150
1718,1104,180
1719,1104,195
1846,1104,1110
1869,1104,105
1874,1104,420
1918,1104,180
1963,1104,120
1973,1104,450
2003,1104,120
2006,1104,465
2019,1104,180
2121,1104,150
2177,1104,510
2193,1104,150
2398,1104,1575
2401,1104,240
2523,1104,585
2563,1104,945
2622,1104,450
2702,1104,1050
2750,1104,120
2809,1104,300
2851,1104,240
2917,1104,120
2918,1104,120
2922,1104,135
2950,1104,150
2972,1104,60
7,24,240
44,24,720
56,24,240
80,24,300
81,24,150
89,24,90
103,24,180
135,24,1560
205,24,60
247,24,30
289,24,45
308,24,2715
352,24,210
389,24,525
398,24,210
515,24,390
538,24,990
565,24,30
619,24,105
688,24,45
706,24,210
718,24,75
1004,24,150
1040,24,315
1053,24,225
1285,24,45
1483,24,135
1551,24,135
1598,24,30
1715,24,90
1728,24,45
1767,24,105
1824,24,105
2007,24,75
2150,24,240
2151,24,180
2440,24,30
2456,24,255
2531,24,45
2619,24,75
2653,24,75
2677,24,60
2856,24,135
7,242,90
619,242,60
1774,242,30
2042,242,60
7,1102,60
75,1102,45
205,1102,270
219,1102,90
736,1102,255
744,1102,345
752,1102,165
758,1102,555
891,1102,210
1307,1102,1110
1364,1102,330
2154,1102,75
2214,1102,75
2243,1102,885
2254,1102,570
2669,1102,120
2809,1102,75
2950,1102,1965
7,1141,1950
27,1141,3270
80,1141,4320
105,1141,1050
135,1141,6735
222,1141,705
315,1141,75
337,1141,270
382,1141,375
417,1141,390
506,1141,3945
530,1141,630
545,1141,4605
580,1141,420
940,1141,285
991,1141,165
1004,1141,450
1180,1141,195
1242,1141,705
1423,1141,90
1469,1141,1185
1536,1141,300
1553,1141,4515
1853,1141,150
2242,1141,120
2772,1141,270
40,404,45
44,404,30
109,404,75
607,404,45
1388,404,30
2693,404,75
7,919,345
8,919,2130
12,919,330
43,919,2445
44,919,360
71,919,210
78,919,480
80,919,315
93,919,165
106,919,14160
109,919,660
111,919,2670
135,919,195
145,919,75
159,919,45
218,919,375
226,919,2010
230,919,555
237,919,60
244,919,2760
254,919,75
263,919,150
269,919,1140
357,919,1050
365,919,105
367,919,45
381,919,3045
428,919,690
431,919,1905
436,919,150
439,919,1710
452,919,285
453,919,195
465,919,540
486,919,360
499,919,510
506,919,2205
529,919,570
593,919,705
641,919,1350
662,919,1965
677,919,90
715,919,2070
725,919,1485
742,919,120
790,919,1485
812,919,540
899,919,120
906,919,270
962,919,90
1135,919,30
1182,919,75
1199,919,30
1204,919,255
1370,919,45
1387,919,120
1420,919,90
1613,919,45
1829,919,75
1873,919,150
1902,919,18405
1970,919,510
2023,919,60
2099,919,195
2118,919,45
2288,919,225
2340,919,180
2366,919,165
2426,919,285
2518,919,135
2548,919,195
2581,919,105
2752,919,300
2800,919,135
2811,919,195
154,315,465
301,315,690
375,315,90
434,315,45
524,315,60
580,315,540
716,315,615
789,315,30
903,315,60
942,315,150
1095,315,180
1281,315,45
1661,315,270
1689,315,90
1975,315,285
2015,315,105
10,174,5445
33,174,2070
45,174,1950
62,174,510
75,174,105
77,174,2775
79,174,135
80,174,45
87,174,5850
110,174,165
119,174,4590
156,174,2835
164,174,105
177,174,5865
193,174,4200
208,174,4665
226,174,60
234,174,4380
264,174,2535
282,174,180
289,174,495
300,174,1860
361,174,4335
385,174,3960
386,174,90
387,174,1590
388,174,4245
393,174,1095
421,174,4185
475,174,1440
487,174,2730
525,174,225
532,174,3180
539,174,405
596,174,2565
604,174,600
623,174,4395
641,174,3045
648,174,375
665,174,975
704,174,420
706,174,60
722,174,1350
742,174,5790
762,174,2730
764,174,3060
820,174,3615
836,174,75
856,174,2595
861,174,3510
862,174,75
883,174,75
892,174,2415
897,174,3930
925,174,1395
953,174,3105
964,174,390
982,174,4695
989,174,2550
991,174,60
993,174,3345
1031,174,2775
1054,174,4290
1063,174,2115
1068,174,300
1092,174,30
1100,174,795
1123,174,30
1138,174,3030
1139,174,1170
1144,174,2310
1187,174,3075
1198,174,1335
1199,174,3150
1209,174,225
1242,174,360
1277,174,105
1283,174,30
1312,174,120
1352,174,5340
1380,174,1215
1389,174,855
1427,174,615
1445,174,2655
1480,174,3075
1481,174,600
1487,174,180
1508,174,1680
1596,174,3090
1598,174,135
1604,174,45
1605,174,510
1606,174,675
1607,174,225
1619,174,60
1620,174,720
1631,174,3300
1648,174,3255
1662,174,1755
1738,174,105
1756,174,1890
1767,174,705
1769,174,1710
1782,174,165
1796,174,195
1806,174,30
1809,174,1725
1848,174,60
1865,174,1785
1880,174,1125
1900,174,75
1916,174,360
1947,174,150
1955,174,195
1963,174,165
1985,174,765
2023,174,4560
2051,174,870
2055,174,30
2069,174,690
2087,174,75
2185,174,210
2202,174,1095
2231,174,60
2253,174,2775
2280,174,1395
2301,174,1455
2303,174,210
2358,174,1245
2366,174,255
2430,174,300
2468,174,1155
2504,174,300
2527,174,4275
2531,174,2745
2533,174,2385
2579,174,1320
2593,174,2160
2624,174,240
2628,174,390
2637,174,45
2668,174,510
2703,174,510
2718,174,645
2752,174,105
2759,174,480
2802,174,1095
2825,174,90
2840,174,1920
2841,174,840
2855,174,150
2880,174,150
2881,174,390
2888,174,705
2896,174,1920
2942,174,375
2945,174,30
2948,174,840
2954,174,135
2959,174,105
2964,174,105
31,1015,120
93,1015,105
155,1015,30
297,1015,150
374,1015,495
448,1015,225
853,1015,1050
869,1015,540
1285,1015,75
1833,1015,90
1919,1015,3240
2169,1015,105
13,339,135
13,843,555
13,357,150
14,558,75
69,558,465
226,558,90
1141,558,450
1388,558,45
1583,558,120
1667,558,465
15,387,435
103,387,705
389,387,45
512,387,1425
726,387,60
1944,387,510
2304,387,1920
15,729,45
189,729,165
224,729,945
432,729,465
1006,729,105
2026,729,555
2090,729,225
2428,729,540
2575,729,180
2635,729,105
15,178,90
517,178,135
580,178,165
789,178,30
940,178,165
15,421,45
16,890,165
61,890,75
75,890,75
125,890,630
161,890,3075
175,890,7290
